id,node_id,status,assigned_to,lat,long,x,y
340,,1,1,45.081589629,-84.774376369,16.92924883204978,-9.469760452397168
341,,1,1,45.081589646,-84.774371978,17.274782904307358,-9.458361343480647
342,,1,1,45.081589664,-84.774367587,17.62031392008066,-9.446851125918329
343,,1,1,45.081589681,-84.774363196,17.965847992920317,-9.435451980680227
344,,1,1,45.081589698,-84.774358805,18.311382064479403,-9.42405281495303
345,,1,1,45.081589715,-84.774354414,18.65691613673698,-9.41265363059938
346,,1,1,45.081589732,-84.774350023,19.00245020899456,-9.401254428550601
347,,1,1,45.08158975,-84.774345632,19.347981222788803,-9.389744117856026
348,,1,1,45.081589767,-84.77434124,19.693593998090364,-9.378342712298036
349,,1,1,45.081589784,-84.774336849,20.03912806964945,-9.366943452507257
350,,1,1,45.081589801,-84.774332458,20.384662140044384,-9.35554417502135
351,,1,1,45.081572546,-84.77454762,3.5034574976889417,-11.738393276929855
352,,1,1,45.081572546,-84.774543205,3.850932525936514,-11.728831432759762
353,,1,1,45.081572546,-84.774538789,4.198486255831085,-11.719267401844263
354,,1,1,45.081572546,-84.774534374,4.545961284078658,-11.709705518558621
355,,1,1,45.081572546,-84.774529958,4.893515013973229,-11.700141451321542
356,,1,1,45.081572546,-84.774525543,5.240990042104386,-11.690579528920352
357,,1,1,45.081572546,-84.774521128,5.588465068372898,-11.681017588824034
358,,1,1,45.081572546,-84.774516712,5.936018800246529,-11.671453463844955
359,,1,1,45.081572546,-84.774512297,6.283493826515041,-11.661891486495733
360,,1,1,45.081572546,-84.774507882,6.6309688546461985,-11.652329488657415
361,,1,1,45.081572546,-84.774503466,6.9785225845407695,-11.642765306867659
362,,1,1,45.081572546,-84.774499051,7.325997610692866,-11.633203271776438
363,,1,1,45.081572546,-84.774494635,7.673551342566498,-11.623639050871134
364,,1,1,45.081572546,-84.77449022,8.021026368718594,-11.614076979458332
365,,1,1,45.081572546,-84.774485805,8.368501396966167,-11.604514886625111
366,,1,1,45.081572546,-84.774481389,8.716055126860738,-11.59495060890913
367,,1,1,45.081572546,-84.774476974,9.06353015510831,-11.585388478823006
368,,1,1,45.081572546,-84.774472558,9.411083884886466,-11.575824163854122
369,,1,1,45.081572546,-84.774468143,9.7585589120863,-11.566261996515095
370,,1,1,45.081572546,-84.774463728,10.106033939286135,-11.556699808686972
371,,1,1,45.081572546,-84.774459312,10.453587670112029,-11.54713543690741
372,,1,1,45.081572546,-84.774454897,10.801062697428279,-11.537573210895061
373,,1,1,45.081572546,-84.774450482,11.148537724628113,-11.528010967187583
